Down,4,40,10.0,0,15,0,0,0.0,0,0,0,0,Player Name
2nd,4,45,11.3,1,21,0,0,0.0,0,0,0,0,Courtland Sutton
3rd,1,13,13.0,0,13,0,0,0.0,0,0,0,0,Courtland Sutton
Down,REC,YDS,AVG,TD,LNG,CAR,YDS,AVG,TD,LNG,FUM,LST,Courtland Sutton
