Down,5,1,4,0,0,0,0,0,0,0,0,0.0,0,0,0,Player Name
2nd,3,1,2,0,0,0,0,0,0,0,0,0.0,0,0,0,Jonathon Cooper
3rd,3,3,0,2,0,0,1,0,0,0,0,0.0,0,0,0,Jonathon Cooper
Down,TOT,SOLO,AST,SACK,STF,STFYDS,FF,FR,KB,INT,YDS,AVG,TD,LNG,PD,Jonathon Cooper
